customer_id,signup_date,gender,city,channel,is_premium,age
CUST-00476,2024-03-28,M,Manizales,presencial,1,32
CUST-00477,2024-03-28,F,Bucaramanga,social_media,0,40
CUST-00478,2023-08-07,F,Barranquilla,social_media,1,38
CUST-00479,2024-06-07,M,Barranquilla,online,1,65
CUST-00480,2024-04-29,F,Barranquilla,presencial,0,46
CUST-00481,2023-06-23,F,Bucaramanga,social_media,0,33
CUST-00482,2023-03-28,F,Pereira,social_media,1,25
CUST-00483,2023-10-18,F,Cartagena,presencial,1,18
CUST-00484,2024-06-11,F,Cúcuta,social_media,1,37
CUST-00485,2023-12-10,M,Manizales,social_media,0,27
CUST-00486,2023-04-06,F,Pereira,online,1,20
CUST-00487,2023-08-29,F,Manizales,social_media,0,28
CUST-00488,2023-11-14,M,Barranquilla,presencial,0,24
CUST-00489,2023-08-19,F,Manizales,social_media,1,51
CUST-00490,2023-07-23,F,Bucaramanga,online,1,43
CUST-00491,2023-05-31,F,Cali,social_media,0,34
CUST-00492,2023-01-26,M,Manizales,presencial,1,49
CUST-00493,2023-02-17,F,Pereira,social_media,0,35
CUST-00494,2023-09-08,F,Cúcuta,presencial,0,26
CUST-00495,2024-05-01,M,Cartagena,online,1,50
CUST-00496,2023-03-16,M,Barranquilla,social_media,1,40
CUST-00497,2024-04-11,F,Bogotá,social_media,0,24
CUST-00498,2024-02-29,M,Cúcuta,online,0,33
CUST-00499,2024-08-12,M,Cali,presencial,0,26
CUST-00500,2023-07-19,M,Medellín,presencial,1,21
CUST-00501,2024-01-29,F,Manizales,social_media,1,44
CUST-00502,2024-05-21,F,Manizales,presencial,1,54
CUST-00503,2024-02-14,M,Cartagena,presencial,0,21
CUST-00504,2023-09-07,M,Cartagena,social_media,1,40
CUST-00505,2023-06-01,M,Barranquilla,presencial,1,28
CUST-00506,2023-01-06,M,Bogotá,presencial,0,30
CUST-00507,2023-04-20,F,Bogotá,social_media,0,29
CUST-00508,2024-03-11,M,Bucaramanga,social_media,0,26
CUST-00509,2023-08-13,F,Barranquilla,presencial,1,35
CUST-00510,2023-06-30,M,Barranquilla,social_media,0,26
CUST-00511,2024-06-14,F,Cali,presencial,1,37
CUST-00512,2024-04-20,F,Santa Marta,presencial,0,34
CUST-00513,2023-02-21,M,Cali,presencial,0,32
CUST-00514,2024-07-24,F,Manizales,presencial,1,25
CUST-00515,2023-09-13,F,Medellín,social_media,0,29
CUST-00516,2023-05-05,F,Barranquilla,social_media,0,42
CUST-00517,2024-04-12,M,Bogotá,online,0,40
CUST-00518,2023-05-17,F,Cartagena,social_media,0,25
CUST-00519,2024-04-20,F,Medellín,online,1,35
CUST-00520,2024-06-27,M,Bogotá,presencial,1,42
CUST-00521,2024-07-26,M,Bogotá,social_media,0,18
CUST-00522,2023-11-21,F,Medellín,presencial,1,40
CUST-00523,2024-03-29,F,Cartagena,online,0,28
CUST-00524,2024-05-31,M,Santa Marta,social_media,0,40
CUST-00525,2024-03-12,M,Bucaramanga,social_media,1,27
CUST-00526,2024-07-15,F,Barranquilla,social_media,0,18
CUST-00527,2024-04-01,F,Cali,social_media,0,18
CUST-00528,2023-06-12,M,Manizales,presencial,1,35
CUST-00529,2024-05-01,M,Cali,social_media,0,37
CUST-00530,2024-04-05,F,Bogotá,online,0,25
CUST-00531,2023-09-23,F,Barranquilla,social_media,0,41
CUST-00532,2023-09-11,M,Cartagena,online,1,18
CUST-00533,2023-10-11,F,Cartagena,online,0,34
CUST-00534,2024-06-17,F,Cartagena,presencial,0,22
CUST-00535,2024-05-11,F,Manizales,social_media,1,28
CUST-00536,2023-09-02,F,Manizales,online,1,35
CUST-00537,2023-10-09,M,Barranquilla,social_media,0,26
CUST-00538,2024-03-26,M,Santa Marta,presencial,0,31
CUST-00539,2023-03-21,F,Bogotá,presencial,0,45
CUST-00540,2023-10-20,F,Cartagena,social_media,0,29
CUST-00541,2023-08-29,F,Cartagena,online,0,43
CUST-00542,2023-10-06,F,Cartagena,presencial,0,23
CUST-00543,2023-12-10,M,Manizales,online,0,40
CUST-00544,2023-11-24,F,Santa Marta,online,0,49
CUST-00545,2024-07-07,F,Cali,social_media,0,18
CUST-00546,2023-03-24,M,Santa Marta,presencial,1,27
CUST-00547,2023-05-22,M,Manizales,social_media,0,40
CUST-00548,2023-06-04,F,Cali,social_media,0,32
CUST-00549,2023-08-25,M,Medellín,social_media,1,38
CUST-00550,2024-01-28,M,Barranquilla,online,0,28
CUST-00551,2023-06-06,F,Medellín,social_media,0,35
CUST-00552,2023-08-08,F,Barranquilla,presencial,1,33
CUST-00553,2023-03-07,M,Cartagena,online,0,46
CUST-00554,2024-02-29,F,Medellín,social_media,0,37
CUST-00555,2024-02-22,M,Manizales,presencial,1,38
CUST-00556,2023-12-05,M,Bogotá,social_media,0,30
CUST-00557,2024-07-09,M,Cali,social_media,1,30
CUST-00558,2024-04-22,F,Pereira,social_media,1,30
CUST-00559,2024-03-01,F,Cúcuta,online,0,38
CUST-00560,2023-03-05,M,Bogotá,social_media,0,30
CUST-00561,2023-07-31,M,Medellín,presencial,1,37
CUST-00562,2024-03-06,F,Cali,social_media,0,55
CUST-00563,2024-02-03,M,Medellín,social_media,1,43
CUST-00564,2024-08-21,M,Medellín,online,0,31
CUST-00565,2023-01-21,F,Bucaramanga,social_media,0,47
CUST-00566,2024-08-12,F,Pereira,presencial,0,30
CUST-00567,2024-01-25,F,Bucaramanga,presencial,0,18
CUST-00568,2024-05-03,F,Bucaramanga,social_media,0,24
CUST-00569,2023-01-07,M,Santa Marta,presencial,0,18
CUST-00570,2023-12-27,F,Manizales,presencial,1,31
CUST-00571,2023-11-02,F,Manizales,social_media,0,35
CUST-00572,2024-02-04,M,Bucaramanga,presencial,0,51
CUST-00573,2024-03-05,M,Cartagena,presencial,0,38
CUST-00574,2024-07-05,M,Santa Marta,social_media,1,32
CUST-00575,2024-07-13,F,Medellín,online,0,43
CUST-00576,2023-08-14,M,Pereira,online,1,18
CUST-00577,2024-05-14,F,Bucaramanga,social_media,1,37
CUST-00578,2023-08-13,M,Pereira,online,0,42
CUST-00579,2023-10-07,F,Barranquilla,online,0,20
CUST-00580,2024-03-22,M,Santa Marta,online,0,46
CUST-00581,2024-05-12,F,Pereira,online,0,38
CUST-00582,2023-01-30,F,Medellín,social_media,0,30
CUST-00583,2024-02-03,M,Barranquilla,online,0,41
CUST-00584,2023-12-11,M,Cartagena,online,0,57
CUST-00585,2024-02-19,F,Medellín,social_media,0,36
CUST-00586,2023-06-19,M,Cúcuta,social_media,0,37
CUST-00587,2024-04-23,F,Manizales,online,1,30
CUST-00588,2023-05-11,F,Bogotá,presencial,0,26
CUST-00589,2024-06-30,F,Cali,social_media,0,43
CUST-00590,2023-01-28,M,Bogotá,social_media,1,26
CUST-00591,2024-02-08,F,Cartagena,online,0,35
CUST-00592,2024-08-29,F,Manizales,presencial,0,30
CUST-00593,2024-07-31,F,Pereira,social_media,0,39
CUST-00594,2023-01-28,F,Santa Marta,social_media,1,38
CUST-00595,2023-03-27,M,Medellín,social_media,0,45
CUST-00596,2024-03-14,M,Manizales,presencial,0,29
CUST-00597,2023-05-19,F,Manizales,social_media,0,32
CUST-00598,2024-04-17,M,Bucaramanga,social_media,0,25
CUST-00599,2023-07-06,M,Cali,presencial,0,30
CUST-00600,2023-02-21,F,Medellín,social_media,0,38
CUST-00601,2023-09-24,M,Manizales,presencial,0,42
CUST-00602,2024-01-24,M,Bucaramanga,presencial,0,25
CUST-00603,2023-12-02,M,Barranquilla,presencial,0,43
CUST-00604,2023-08-05,M,Cartagena,online,1,48
CUST-00605,2024-04-10,M,Cartagena,social_media,1,39
CUST-00606,2023-12-01,M,Santa Marta,social_media,0,53
CUST-00607,2023-12-12,F,Santa Marta,social_media,1,27
CUST-00608,2024-01-24,M,Manizales,presencial,0,22
CUST-00609,2023-10-12,F,Manizales,online,1,18
CUST-00610,2024-03-07,F,Medellín,presencial,0,49
CUST-00611,2023-09-16,F,Cali,social_media,0,41
CUST-00612,2023-03-25,M,Manizales,presencial,1,34
CUST-00613,2024-04-26,M,Cartagena,online,1,37
CUST-00614,2023-01-20,F,Pereira,social_media,0,23
CUST-00615,2024-07-06,F,Manizales,presencial,0,59
CUST-00616,2023-02-23,F,Bucaramanga,online,1,36
CUST-00617,2023-12-25,M,Cartagena,presencial,0,36
CUST-00618,2023-08-18,M,Manizales,presencial,1,42
CUST-00619,2023-03-12,M,Bogotá,social_media,1,39
CUST-00620,2023-02-11,F,Bogotá,online,1,37
CUST-00621,2023-02-01,M,Bogotá,presencial,0,27
CUST-00622,2023-09-11,M,Cali,online,0,39
CUST-00623,2023-07-24,F,Cúcuta,social_media,0,53
CUST-00624,2023-01-21,M,Bucaramanga,social_media,1,48
CUST-00625,2023-06-06,F,Bucaramanga,social_media,1,50
CUST-00626,2023-09-02,M,Cartagena,online,0,29
CUST-00627,2023-05-10,F,Pereira,online,1,25
CUST-00628,2024-04-29,M,Cartagena,presencial,0,33
CUST-00629,2023-04-28,F,Medellín,online,1,35
CUST-00630,2024-07-31,M,Barranquilla,social_media,0,45
CUST-00631,2023-08-12,F,Bogotá,presencial,0,18
CUST-00632,2024-04-21,F,Pereira,online,0,50
CUST-00633,2023-09-20,M,Barranquilla,social_media,0,33
CUST-00634,2024-01-13,M,Barranquilla,social_media,1,30
CUST-00635,2023-06-21,F,Barranquilla,presencial,0,24
CUST-00636,2023-04-28,M,Cali,social_media,1,18
CUST-00637,2023-06-17,F,Manizales,online,1,43
CUST-00638,2023-11-15,F,Barranquilla,social_media,0,35
CUST-00639,2023-04-21,M,Manizales,presencial,1,22
CUST-00640,2024-08-15,M,Santa Marta,social_media,0,22
CUST-00641,2023-01-27,M,Bogotá,social_media,1,31
CUST-00642,2023-11-16,F,Barranquilla,online,0,51
CUST-00643,2024-08-12,F,Bucaramanga,online,1,32
CUST-00644,2024-01-20,M,Manizales,online,0,19
CUST-00645,2024-02-11,F,Bucaramanga,online,1,32
CUST-00646,2023-07-23,F,Bucaramanga,social_media,0,32
CUST-00647,2023-03-19,M,Cúcuta,online,0,18
CUST-00648,2024-08-29,F,Barranquilla,social_media,0,34
CUST-00649,2023-09-06,F,Santa Marta,online,0,32
CUST-00650,2023-04-15,F,Pereira,online,0,41
CUST-00651,2023-11-05,M,Bucaramanga,online,1,53
CUST-00652,2023-05-04,M,Bogotá,social_media,0,46
CUST-00653,2024-08-02,F,Medellín,online,1,32
CUST-00654,2023-02-12,M,Bucaramanga,social_media,1,23
CUST-00655,2023-12-22,F,Bogotá,online,0,60
CUST-00656,2024-06-29,M,Cartagena,online,0,35
CUST-00657,2024-03-14,F,Bogotá,presencial,1,35
CUST-00658,2024-01-15,F,Cali,online,0,34
CUST-00659,2023-03-12,F,Pereira,social_media,0,36
CUST-00660,2024-06-02,F,Cartagena,presencial,0,33
CUST-00661,2023-12-16,M,Cúcuta,social_media,1,29
CUST-00662,2023-01-13,F,Bogotá,social_media,0,29
CUST-00663,2024-03-06,F,Bogotá,presencial,0,34
CUST-00664,2024-05-16,M,Manizales,online,0,29
CUST-00665,2023-04-19,M,Santa Marta,presencial,0,27
CUST-00666,2024-03-19,F,Pereira,social_media,0,36
CUST-00667,2024-01-06,F,Cali,online,1,32
CUST-00668,2024-04-15,M,Bucaramanga,presencial,0,50
CUST-00669,2023-06-06,F,Cali,social_media,1,18
CUST-00670,2024-03-21,F,Cúcuta,online,0,45
CUST-00671,2023-06-30,F,Barranquilla,social_media,0,47
CUST-00672,2024-06-18,F,Barranquilla,online,0,18
CUST-00673,2023-10-04,F,Cali,online,1,31
CUST-00674,2024-07-05,F,Cúcuta,presencial,1,31
CUST-00675,2024-05-10,F,Bucaramanga,online,0,20
CUST-00676,2024-04-21,F,Cartagena,social_media,0,27
CUST-00677,2024-03-22,F,Santa Marta,online,1,23
CUST-00678,2024-08-29,M,Santa Marta,social_media,0,52
CUST-00679,2023-10-02,M,Cali,online,0,44
CUST-00680,2023-11-27,M,Santa Marta,online,0,47
CUST-00681,2023-09-09,F,Cali,presencial,0,42
CUST-00682,2023-03-30,F,Barranquilla,online,0,23
CUST-00683,2023-10-13,F,Bogotá,online,0,29
CUST-00684,2024-04-06,M,Cartagena,social_media,0,39
CUST-00685,2023-09-07,M,Santa Marta,social_media,0,22
CUST-00686,2024-04-20,F,Medellín,social_media,1,42
CUST-00687,2024-08-06,M,Barranquilla,online,0,32
CUST-00688,2024-01-24,M,Cúcuta,social_media,0,31
CUST-00689,2023-12-11,F,Medellín,social_media,0,42
CUST-00690,2023-01-30,F,Manizales,online,1,39
CUST-00691,2024-05-21,M,Santa Marta,social_media,0,31
CUST-00692,2023-11-29,F,Cali,presencial,1,46
CUST-00693,2023-07-06,M,Santa Marta,presencial,0,24
CUST-00694,2024-05-14,M,Bucaramanga,social_media,1,41
CUST-00695,2023-08-06,M,Bucaramanga,social_media,0,40
CUST-00696,2023-12-30,F,Pereira,social_media,0,31
CUST-00697,2023-09-22,M,Cartagena,online,1,38
CUST-00698,2023-12-15,M,Bucaramanga,presencial,0,22
CUST-00699,2023-10-14,F,Bogotá,presencial,1,44
CUST-00700,2023-10-10,F,Cali,social_media,0,33
CUST-00701,2024-07-23,M,Santa Marta,social_media,0,29
CUST-00702,2023-01-11,F,Cartagena,online,1,45
CUST-00703,2024-06-13,F,Cartagena,online,1,27
CUST-00704,2023-07-15,M,Manizales,presencial,1,20
CUST-00705,2023-03-29,F,Medellín,online,0,19
CUST-00706,2023-09-05,M,Pereira,presencial,1,41
CUST-00707,2024-02-21,F,Santa Marta,social_media,0,22
CUST-00708,2024-05-15,F,Pereira,social_media,0,52
CUST-00709,2024-07-22,M,Cartagena,presencial,0,18
CUST-00710,2023-09-04,M,Bucaramanga,social_media,1,51
CUST-00711,2024-05-02,F,Barranquilla,online,0,37
CUST-00712,2024-05-17,F,Pereira,social_media,1,34
CUST-00713,2024-04-03,F,Bogotá,social_media,0,29
CUST-00714,2023-01-18,M,Barranquilla,presencial,0,38
CUST-00715,2023-04-06,F,Cali,online,0,34
CUST-00716,2023-10-29,M,Barranquilla,online,0,46
CUST-00717,2023-08-15,F,Bogotá,social_media,0,36
CUST-00718,2024-02-19,F,Medellín,social_media,0,36
CUST-00719,2023-09-07,F,Santa Marta,online,0,31
CUST-00720,2023-11-10,F,Pereira,online,0,34
CUST-00721,2024-08-18,F,Bucaramanga,presencial,0,38
CUST-00722,2024-01-13,M,Medellín,social_media,0,18
CUST-00723,2024-04-29,M,Bogotá,social_media,0,21
CUST-00724,2024-07-20,M,Medellín,online,0,42
CUST-00725,2024-06-27,F,Pereira,presencial,0,36
CUST-00726,2023-12-19,M,Medellín,online,0,33
CUST-00727,2024-03-11,M,Cali,social_media,0,35
CUST-00728,2024-07-17,F,Manizales,social_media,1,38
CUST-00729,2023-12-05,F,Pereira,social_media,0,29
CUST-00730,2023-12-27,M,Santa Marta,social_media,1,27
CUST-00731,2024-04-09,M,Barranquilla,presencial,1,36
CUST-00732,2023-10-05,M,Pereira,social_media,1,25
CUST-00733,2023-11-10,M,Bogotá,online,1,39
CUST-00734,2023-09-15,M,Medellín,presencial,0,18
CUST-00735,2023-08-25,M,Pereira,presencial,0,45
CUST-00736,2023-05-04,M,Medellín,social_media,0,39
CUST-00737,2023-07-17,F,Bucaramanga,presencial,0,37
CUST-00738,2023-11-20,M,Cúcuta,social_media,0,44
CUST-00739,2023-05-03,F,Santa Marta,presencial,0,51
CUST-00740,2024-07-02,F,Cartagena,presencial,1,45
CUST-00741,2023-07-09,F,Cúcuta,online,0,18
CUST-00742,2023-07-16,M,Pereira,online,0,22
CUST-00743,2023-08-10,M,Bogotá,online,0,28
CUST-00744,2024-05-10,F,Manizales,presencial,1,35
CUST-00745,2023-10-11,M,Santa Marta,online,0,40
CUST-00746,2024-08-26,M,Cartagena,online,0,27
CUST-00747,2024-06-21,F,Bucaramanga,online,1,36
CUST-00748,2023-10-17,M,Manizales,presencial,0,27
CUST-00749,2023-04-13,F,Barranquilla,social_media,1,28
CUST-00750,2023-07-18,F,Medellín,online,1,20
CUST-00751,2023-10-31,F,Cúcuta,presencial,0,25
CUST-00752,2023-08-21,F,Manizales,presencial,0,21
CUST-00753,2024-01-05,M,Medellín,social_media,0,25
CUST-00754,2023-07-03,F,Cartagena,online,0,45
CUST-00755,2023-11-06,M,Bucaramanga,presencial,1,25
CUST-00756,2023-01-15,M,Cartagena,presencial,0,61
CUST-00757,2024-06-30,M,Bucaramanga,presencial,1,39
CUST-00758,2023-05-10,M,Bucaramanga,social_media,0,36
CUST-00759,2023-10-08,F,Cali,online,1,26
CUST-00760,2023-02-16,F,Cali,presencial,0,42
CUST-00761,2023-02-25,F,Santa Marta,presencial,0,29
CUST-00762,2024-07-20,F,Cali,presencial,0,36
CUST-00763,2023-10-27,F,Cali,presencial,0,60
CUST-00764,2023-05-10,M,Medellín,online,0,34
CUST-00765,2024-05-17,F,Pereira,online,0,46
CUST-00766,2023-04-16,M,Cúcuta,presencial,0,27
CUST-00767,2023-01-13,M,Cúcuta,presencial,0,34
CUST-00768,2024-08-10,F,Barranquilla,presencial,0,52
CUST-00769,2023-10-19,M,Bogotá,social_media,1,28
CUST-00770,2024-04-25,M,Bucaramanga,social_media,0,53
CUST-00771,2024-05-05,F,Cartagena,social_media,1,42
CUST-00772,2024-03-27,F,Medellín,presencial,1,29
CUST-00773,2023-12-15,F,Bucaramanga,social_media,1,41
CUST-00774,2023-07-08,M,Bogotá,online,0,44
CUST-00775,2023-02-22,F,Cali,social_media,0,41
CUST-00776,2023-09-16,F,Barranquilla,presencial,0,19
CUST-00777,2024-05-04,M,Cali,online,0,27
CUST-00778,2023-04-27,F,Bucaramanga,presencial,0,32
CUST-00779,2023-03-08,M,Barranquilla,online,0,34
CUST-00780,2024-02-15,M,Bogotá,social_media,0,41
CUST-00781,2024-05-18,F,Cartagena,social_media,0,36
CUST-00782,2023-03-17,M,Cartagena,online,1,21
CUST-00783,2024-08-13,M,Santa Marta,online,0,38
CUST-00784,2023-02-24,F,Manizales,presencial,0,41
CUST-00785,2023-06-05,F,Manizales,online,0,40
CUST-00786,2023-06-02,F,Cartagena,presencial,0,45
CUST-00787,2024-07-30,M,Manizales,online,0,43
CUST-00788,2023-11-08,M,Cúcuta,online,0,39
CUST-00789,2023-03-29,F,Pereira,social_media,0,34
CUST-00790,2023-09-12,F,Bogotá,social_media,0,18
CUST-00791,2023-05-02,F,Pereira,presencial,0,39
CUST-00792,2024-07-25,M,Manizales,presencial,0,37
CUST-00793,2024-03-02,F,Cali,presencial,0,37
CUST-00794,2023-08-20,M,Santa Marta,online,1,22
CUST-00795,2024-06-19,F,Manizales,online,0,24
CUST-00796,2024-01-25,M,Medellín,presencial,0,45
CUST-00797,2024-04-06,M,Bucaramanga,online,0,34
CUST-00798,2024-03-29,F,Barranquilla,social_media,0,41
CUST-00799,2023-11-01,M,Cali,online,1,35
CUST-00800,2024-08-25,M,Bucaramanga,social_media,0,35
CUST-00801,2024-03-15,F,Cúcuta,presencial,0,44
CUST-00802,2023-11-09,F,Santa Marta,online,0,29
CUST-00803,2024-08-05,M,Medellín,presencial,1,35
CUST-00804,2023-03-03,M,Cúcuta,social_media,1,30
CUST-00805,2023-04-12,M,Cúcuta,presencial,1,30
CUST-00806,2023-08-01,F,Cúcuta,social_media,0,31
CUST-00807,2023-08-05,M,Cartagena,social_media,1,37
CUST-00808,2023-09-28,M,Bucaramanga,presencial,0,30
CUST-00809,2023-03-25,F,Barranquilla,social_media,0,47
CUST-00810,2023-06-10,F,Pereira,presencial,1,26
CUST-00811,2023-09-03,F,Medellín,presencial,1,33
CUST-00812,2023-06-27,F,Pereira,presencial,0,30
CUST-00813,2024-07-19,F,Medellín,social_media,1,49
CUST-00814,2023-03-18,M,Bogotá,social_media,0,36
CUST-00815,2023-06-10,M,Cartagena,online,0,45
CUST-00816,2023-01-03,M,Medellín,presencial,1,20
CUST-00817,2024-02-23,F,Manizales,presencial,0,37
CUST-00818,2024-04-06,F,Manizales,presencial,0,43
CUST-00819,2024-08-31,F,Bogotá,presencial,0,35
CUST-00820,2024-04-26,M,Barranquilla,presencial,0,45
CUST-00821,2023-10-26,F,Santa Marta,presencial,0,29
CUST-00822,2023-02-03,F,Cartagena,presencial,0,49
CUST-00823,2023-08-26,F,Cúcuta,online,1,57
CUST-00824,2023-10-23,M,Bucaramanga,online,0,31
CUST-00825,2023-10-17,F,Cali,presencial,0,30
CUST-00826,2024-04-09,F,Cartagena,presencial,1,49
CUST-00827,2023-03-14,M,Bogotá,online,0,50
CUST-00828,2023-08-28,F,Manizales,online,0,29
CUST-00829,2023-09-28,F,Bucaramanga,presencial,0,30
CUST-00830,2024-08-26,F,Medellín,presencial,0,32
CUST-00831,2023-07-22,M,Barranquilla,online,1,21
CUST-00832,2024-03-11,F,Barranquilla,online,0,25
CUST-00833,2023-04-28,F,Santa Marta,presencial,0,24
CUST-00834,2024-07-11,M,Santa Marta,online,0,27
CUST-00835,2023-08-19,M,Cartagena,presencial,0,34
CUST-00836,2023-06-02,F,Cali,social_media,1,37
CUST-00837,2023-09-30,M,Bogotá,presencial,0,50
CUST-00838,2023-05-26,F,Bucaramanga,presencial,0,25
CUST-00839,2023-03-15,M,Manizales,presencial,1,44
CUST-00840,2023-03-03,F,Bogotá,online,0,32
CUST-00841,2023-06-19,F,Bogotá,presencial,1,34
CUST-00842,2023-11-11,F,Pereira,presencial,0,41
CUST-00843,2024-08-05,M,Pereira,online,0,23
CUST-00844,2023-10-23,M,Medellín,social_media,0,38
CUST-00845,2024-03-25,F,Cali,social_media,1,36
CUST-00846,2023-05-08,F,Medellín,online,1,39
CUST-00847,2024-04-24,F,Bucaramanga,presencial,1,37
CUST-00848,2023-11-08,F,Manizales,social_media,0,59
CUST-00849,2024-02-17,M,Manizales,social_media,0,28
CUST-00850,2023-10-06,M,Bogotá,online,0,29
CUST-00851,2024-05-27,F,Santa Marta,social_media,1,28
CUST-00852,2024-07-06,M,Manizales,social_media,0,29
CUST-00853,2024-05-20,M,Santa Marta,online,0,28
CUST-00854,2024-03-24,M,Santa Marta,social_media,0,46
CUST-00855,2023-03-24,F,Bucaramanga,presencial,0,49
CUST-00856,2023-02-10,F,Cali,online,0,29
CUST-00857,2024-03-18,M,Bogotá,presencial,0,26
CUST-00858,2023-11-27,M,Manizales,presencial,0,39
CUST-00859,2023-09-14,F,Cúcuta,online,0,29
CUST-00860,2023-01-27,F,Cali,social_media,1,41
CUST-00861,2023-04-04,F,Pereira,online,0,37
CUST-00862,2023-08-23,M,Cúcuta,social_media,1,19
CUST-00863,2024-08-12,M,Bucaramanga,presencial,1,50
CUST-00864,2024-08-24,M,Cali,social_media,0,52
CUST-00865,2023-01-22,F,Bucaramanga,presencial,0,28
CUST-00866,2023-10-03,F,Cali,presencial,0,31
CUST-00867,2024-08-13,F,Santa Marta,presencial,0,37
CUST-00868,2023-02-11,F,Bogotá,online,0,38
CUST-00869,2023-06-29,F,Manizales,social_media,0,41
CUST-00870,2024-04-26,M,Cartagena,social_media,0,55
CUST-00871,2024-06-15,M,Barranquilla,social_media,0,33
CUST-00872,2024-03-28,M,Bogotá,presencial,0,27
CUST-00873,2023-10-12,F,Santa Marta,online,1,21
CUST-00874,2023-07-05,M,Santa Marta,social_media,0,27
CUST-00875,2024-08-22,F,Cartagena,social_media,0,34
CUST-00876,2024-03-22,M,Santa Marta,online,0,52
CUST-00877,2024-05-18,M,Cúcuta,social_media,0,29
CUST-00878,2023-04-04,F,Santa Marta,online,0,37
CUST-00879,2024-04-26,M,Pereira,online,0,34
CUST-00880,2023-12-23,M,Manizales,social_media,0,46
CUST-00881,2024-02-23,M,Bogotá,online,0,60
CUST-00882,2023-12-08,M,Barranquilla,online,0,29
CUST-00883,2023-11-25,M,Cúcuta,social_media,0,30
CUST-00884,2023-04-18,M,Cúcuta,presencial,1,45
CUST-00885,2023-06-14,M,Barranquilla,social_media,0,41
CUST-00886,2023-12-04,F,Santa Marta,social_media,0,53
CUST-00887,2024-02-26,M,Cali,presencial,0,40
CUST-00888,2024-05-22,F,Cúcuta,online,0,31
CUST-00889,2023-10-23,M,Cúcuta,social_media,0,40
CUST-00890,2024-02-15,F,Bogotá,presencial,0,46
CUST-00891,2024-07-17,F,Cartagena,presencial,1,43
CUST-00892,2023-02-07,M,Pereira,social_media,0,40
CUST-00893,2024-04-10,F,Barranquilla,social_media,0,45
CUST-00894,2023-04-01,F,Santa Marta,presencial,0,46
CUST-00895,2023-11-19,M,Bucaramanga,social_media,0,48
CUST-00896,2023-09-16,F,Bucaramanga,presencial,0,41
CUST-00897,2023-11-28,M,Cali,social_media,0,33
CUST-00898,2023-04-29,F,Cúcuta,presencial,1,36
CUST-00899,2024-02-18,F,Cúcuta,social_media,0,47
CUST-00900,2024-06-10,F,Cartagena,social_media,0,26
CUST-00901,2023-01-02,F,Cúcuta,social_media,1,38
CUST-00902,2024-07-09,M,Bucaramanga,online,1,31
CUST-00903,2024-04-18,M,Barranquilla,social_media,0,35
CUST-00904,2024-02-28,M,Cali,presencial,1,47
CUST-00905,2023-02-25,M,Cartagena,presencial,1,36
CUST-00906,2023-07-12,M,Pereira,online,1,35
CUST-00907,2024-06-14,F,Bucaramanga,online,1,21
CUST-00908,2024-01-06,M,Medellín,online,1,42
CUST-00909,2024-05-25,F,Bogotá,social_media,0,41
CUST-00910,2024-03-28,M,Cartagena,social_media,1,56
CUST-00911,2023-02-22,M,Cartagena,presencial,0,31
CUST-00912,2023-07-28,M,Bucaramanga,presencial,0,37
CUST-00913,2023-10-01,M,Cali,social_media,0,37
CUST-00914,2024-07-16,F,Bogotá,presencial,1,50
CUST-00915,2023-05-15,M,Barranquilla,social_media,0,34
